fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211120 075025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	964333	56.8042199125711	0.465570052534278	964333	2	226	4903	0.0410316922330178	6871250	5821250	5200	0.0435171934757685	6900000	6e+06	78
20211120 075128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	187049	56.8042199125711	0.465570052534278	187049	3	324	3856	0.0322696727004929	6930000	5930000	3974	0.0332571782447507	6732500	5982500	78
20211120 075221	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	205151	56.8042199125711	0.465570052534278	205151	4	246	4462	0.0373410994786305	6722500	6022500	3903	0.0326630011799854	6871250	6071250	78
20211120 075351	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	813697	56.8042199125711	0.465570052534278	813697	5	592	4490	0.0375754228281155	6987500	5887500	3781	0.0316420208715155	6873750	6023750	78
20211120 075452	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	344719	56.8042199125711	0.465570052534278	344719	6	310	3814	0.0319181876762656	7132500	6032500	3984	0.0333408651552811	6970000	5970000	78
20211120 075603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	127217	56.8042199125711	0.465570052534278	127217	7	406	5144	0.0430485467767986	6920000	6070000	3955	0.0330981731147431	7056250	5956250	78
20211120 075752	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	464371	56.8042199125711	0.465570052534278	464371	8	756	3877	0.0324454152126066	7103750	5503750	3989	0.0333827086105462	7063750	5913750	78
20211120 075837	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	645137	56.8042199125711	0.465570052534278	645137	9	171	4215	0.0352740327885315	6731250	6431250	4011	0.0335668198137129	7136250	6036250	78
20211120 075959	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	249	TRUE	0.0801131501220042	0.448725544652788	729	137	480803	56.8042199125711	0.465570052534278	480803	10	508	4505	0.0377009531939109	6918750	5918750	4033	0.0337509310168796	7158750	5958750	78
20211120 080032	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	378821	48.6407654876448	0.705357269343105	378821	1	127	3989	0.0333827086105462	6913750	5813750	3989	0.0333827086105462	6913750	5813750	79
20211120 080132	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	964333	48.6407654876448	0.705357269343105	964333	2	539	5421	0.0453666741984886	6623750	5323750	3972	0.0332404408626447	6885000	6085000	79
20211120 080206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	187049	48.6407654876448	0.705357269343105	187049	3	210	4138	0.034629643577448	6477500	5977500	4471	0.0374164176981078	6811250	5861250	79
20211120 080240	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	205151	48.6407654876448	0.705357269343105	205151	4	207	4326	0.0362029574954181	6542500	5742500	3979	0.0332990217000159	6926250	6076250	79
20211120 080309	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	813697	48.6407654876448	0.705357269343105	813697	5	145	4205	0.0351903458780012	6743750	5443750	4278	0.0358012603248726	6902500	5902500	79
20211120 080341	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	344719	48.6407654876448	0.705357269343105	344719	6	189	4000	0.0334747642121296	6200000	5550000	3843	0.0321608797168035	6846250	6196250	79
20211120 080410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	127217	48.6407654876448	0.705357269343105	127217	7	142	4429	0.0370649326738805	7013750	5613750	4143	0.0346714870327132	6871250	5871250	79
20211120 080450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	464371	48.6407654876448	0.705357269343105	464371	8	288	4363	0.0365125990643803	7146250	5296250	4578	0.0383118676407823	7077500	5777500	79
20211120 080528	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	645137	48.6407654876448	0.705357269343105	645137	9	252	4490	0.0375754228281155	6287500	5337500	4435	0.0371151448201987	7006250	5906250	79
20211120 080550	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.175194922132213	0.201107569995918	1643	92	480803	48.6407654876448	0.705357269343105	480803	10	61	4810	0.0402534039650858	6487500	5587500	4353	0.03642891215385	6958750	5858750	79
20211120 080628	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	378821	34.2780232021958	0.194413559187951	378821	1	626	4255	0.0356087804306528	6381250	5931250	4255	0.0356087804306528	6381250	5931250	80
20211120 080718	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	964333	34.2780232021958	0.194413559187951	964333	2	908	6166	0.0516013490329977	6342500	5992500	3919	0.032796900236834	6151250	5951250	80
20211120 080800	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	187049	34.2780232021958	0.194413559187951	187049	3	705	4045	0.033851355309516	6343750	5793750	4103	0.0343367393905919	6271250	5771250	80
20211120 080850	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	205151	34.2780232021958	0.194413559187951	205151	4	978	5517	0.0461700685395797	6503750	5853750	4125	0.0345208505937586	6293750	5843750	80
20211120 080925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	813697	34.2780232021958	0.194413559187951	813697	5	605	5079	0.0425045818583515	6351250	5801250	3977	0.0332822843179098	6328750	5878750	80
20211120 081026	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	344719	34.2780232021958	0.194413559187951	344719	6	1170	4154	0.0347635426342966	6507500	5557500	3924	0.0328387436920991	6245000	6045000	80
20211120 081106	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	127217	34.2780232021958	0.194413559187951	127217	7	639	4003	0.0334998702852887	6196250	6096250	3837	0.0321106675704853	6253750	6003750	80
20211120 081134	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	464371	34.2780232021958	0.194413559187951	464371	8	348	4761	0.0398433381034872	6248750	5848750	3842	0.0321525110257505	6247500	5947500	80
20211120 081211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	645137	34.2780232021958	0.194413559187951	645137	9	589	5551	0.0464546040353828	6461250	5761250	4094	0.0342614211711146	6232500	6032500	80
20211120 081252	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.145938884897013	0.757902014975785	6744	6	480803	34.2780232021958	0.194413559187951	480803	10	697	6988	0.0584804130785904	6165000	5515000	4070	0.0340605725858419	6262500	5912500	80
20211120 081432	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	378821	68.0679618742317	0.262799167906982	378821	1	520	4341	0.0363284878612136	7173750	6123750	4341	0.0363284878612136	7173750	6123750	81
20211120 081631	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	964333	68.0679618742317	0.262799167906982	964333	2	682	5038	0.0421614655251772	7202500	6152500	4513	0.0377679027223352	7208750	6258750	81
20211120 081742	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	187049	68.0679618742317	0.262799167906982	187049	3	304	4051	0.0339015674558342	7036250	6136250	4501	0.0376674784296988	7223750	6123750	81
20211120 081917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	205151	68.0679618742317	0.262799167906982	205151	4	501	5183	0.0433749257278669	7021250	6021250	4513	0.0377679027223352	7258750	6158750	81
20211120 082051	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	813697	68.0679618742317	0.262799167906982	813697	5	492	4898	0.0409898487777527	7027500	6127500	4653	0.0389395194697597	7283750	6233750	81
20211120 082223	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	344719	68.0679618742317	0.262799167906982	344719	6	467	4687	0.0392240549655628	6991250	5841250	4580	0.0383286050228884	7325000	6175000	81
20211120 082318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	127217	68.0679618742317	0.262799167906982	127217	7	172	4534	0.0379436452344489	6832500	6032500	4418	0.0369728770722971	7227500	6277500	81
20211120 082423	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	464371	68.0679618742317	0.262799167906982	464371	8	257	4937	0.0413162277288209	6978750	6178750	4442	0.0371737256575699	7197500	6247500	81
20211120 082617	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	645137	68.0679618742317	0.262799167906982	645137	9	656	4165	0.0348555982358799	7143750	5943750	4547	0.0380524382181383	7166250	6316250	81
20211120 082748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	293	TRUE	0.0426242838538066	0.477293613373907	237	238	480803	68.0679618742317	0.262799167906982	480803	10	470	4697	0.0393077418760932	7178750	6228750	4482	0.0375084732996912	7147500	6297500	81
20211120 082902	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	378821	91.4708310445212	0.251437893045323	378821	1	482	3885	0.0325123647410309	5943750	4943750	3885	0.0325123647410309	5943750	4943750	82
20211120 083018	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	964333	91.4708310445212	0.251437893045323	964333	2	605	3787	0.0316922330178337	5766250	5216250	4000	0.0334747642121296	5850000	5400000	82
20211120 083116	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	187049	91.4708310445212	0.251437893045323	187049	3	322	5063	0.042370682801503	5971250	5021250	4962	0.0415254450051467	6097500	5397500	82
20211120 083205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	205151	91.4708310445212	0.251437893045323	205151	4	192	4507	0.037717690576017	6016250	5316250	3384	0.0283196505234616	5970000	5270000	82
20211120 083314	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	813697	91.4708310445212	0.251437893045323	813697	5	496	4536	0.0379603826165549	6030000	5180000	4264	0.0356840986501301	6070000	5520000	82
20211120 083355	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	344719	91.4708310445212	0.251437893045323	344719	6	104	4401	0.0368306093243956	5798750	4498750	4742	0.0396843329734796	6172500	5422500	82
20211120 083448	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	127217	91.4708310445212	0.251437893045323	127217	7	266	3914	0.0327550567815688	5857500	4457500	4753	0.039776388575063	6108750	5208750	82
20211120 083528	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	464371	91.4708310445212	0.251437893045323	464371	8	104	5531	0.0462872302143222	6136250	4836250	4452	0.0372574125681002	6185000	5335000	82
20211120 083606	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	645137	91.4708310445212	0.251437893045323	645137	9	73	4599	0.038487610152896	5951250	5251250	4449	0.0372323064949411	6288750	5238750	82
20211120 083720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.177605560676134	0.102925099689746	23	2345	480803	91.4708310445212	0.251437893045323	480803	10	569	4797	0.0401446109813964	6103750	4903750	4578	0.0383118676407823	6227500	5377500	82
20211120 084009	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	378821	81.4246952037141	0.656210531347084	378821	1	274	5034	0.0421279907609651	6807500	5407500	5034	0.0421279907609651	6807500	5407500	83
20211120 084215	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	964333	81.4246952037141	0.656210531347084	964333	2	118	4804	0.0402031918187676	6545000	5595000	4942	0.0413580711840861	6522500	5822500	83
20211120 084413	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	187049	81.4246952037141	0.656210531347084	187049	3	91	3920	0.032805268927887	6600000	5750000	4731	0.0395922773718963	6736250	5586250	83
20211120 084652	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	205151	81.4246952037141	0.656210531347084	205151	4	239	4702	0.0393495853313583	6572500	5622500	4901	0.0410149548509118	6773750	5473750	83
20211120 085001	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	813697	81.4246952037141	0.656210531347084	813697	5	382	4281	0.0358263663980317	6698750	5798750	4940	0.04134133380198	6875000	5675000	83
20211120 085256	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	344719	81.4246952037141	0.656210531347084	344719	6	299	5044	0.0422116776714954	6645000	5595000	4908	0.041073535688283	6865000	5615000	83
20211120 085547	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	127217	81.4246952037141	0.656210531347084	127217	7	280	5024	0.0420443038504348	6520000	5620000	4853	0.0406132576803662	6833750	5633750	83
20211120 085752	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	464371	81.4246952037141	0.656210531347084	464371	8	114	5334	0.0446385980768748	6782500	5682500	4893	0.0409480053224875	6833750	5483750	83
20211120 090113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	645137	81.4246952037141	0.656210531347084	645137	9	452	4781	0.0400107119245479	6823750	5773750	4797	0.0401446109813964	6803750	5553750	83
20211120 090254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	276	TRUE	0.0523156446021283	0.61030229422811	62	2270	480803	81.4246952037141	0.656210531347084	480803	10	43	4391	0.0367469224138652	6461250	5811250	4854	0.0406216263714192	6882500	5532500	83
20211120 090539	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	378821	36.6276078495942	0.128784917028854	378821	1	3575	3947	0.0330312235863189	6416250	5766250	3947	0.0330312235863189	6416250	5766250	84
20211120 090643	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	964333	36.6276078495942	0.128784917028854	964333	2	1171	4294	0.0359351593817211	5982500	5682500	4017	0.0336170319600311	6078750	5728750	84
20211120 090818	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	187049	36.6276078495942	0.128784917028854	187049	3	1817	5897	0.049350171139732	6128750	5928750	4048	0.0338764613826751	6040000	5640000	84
20211120 090932	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	205151	36.6276078495942	0.128784917028854	205151	4	1458	6405	0.0536014661946725	5943750	5643750	6164	0.0515846116508917	5995000	5695000	84
20211120 091228	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	813697	36.6276078495942	0.128784917028854	813697	5	3730	4213	0.0352572954064255	6483750	6033750	5704	0.0477350137664968	6020000	5870000	84
20211120 091348	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	344719	36.6276078495942	0.128784917028854	344719	6	1486	5712	0.047801963294921	6010000	5860000	4170	0.0348974416911451	5987500	5687500	84
20211120 091443	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	127217	36.6276078495942	0.128784917028854	127217	7	907	4026	0.0336923501795084	5917500	5567500	6346	0.0531077134225436	6017500	5717500	84
20211120 091543	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	464371	36.6276078495942	0.128784917028854	464371	8	1033	3943	0.0329977488221067	6021250	5571250	6215	0.0520114148945963	6031250	5781250	84
20211120 091644	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	645137	36.6276078495942	0.128784917028854	645137	9	1061	4108	0.0343785828458571	5965000	5515000	6537	0.0547061334136728	6028750	5628750	84
20211120 091754	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	322	TRUE	0.0326798060294427	0.866984218339622	5367	5	480803	36.6276078495942	0.128784917028854	480803	10	1207	4108	0.0343785828458571	5915000	5615000	6564	0.0549320880721046	5995000	5745000	84
20211120 091948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	378821	98.4102634624392	0.275033730148368	378821	1	214	5681	0.047542533872277	6348750	5648750	5681	0.047542533872277	6348750	5648750	85
20211120 092215	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	964333	98.4102634624392	0.275033730148368	964333	2	642	3652	0.0305624597256743	6585000	5385000	4703	0.0393579540224114	6571250	5671250	85
20211120 092412	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	187049	98.4102634624392	0.275033730148368	187049	3	293	3915	0.0327634254726218	6456250	5256250	4754	0.039784757266116	6607500	5607500	85
20211120 092600	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	205151	98.4102634624392	0.275033730148368	205151	4	200	4295	0.0359435280727741	6531250	5231250	4379	0.0366464981212289	6576250	5476250	85
20211120 092733	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	813697	98.4102634624392	0.275033730148368	813697	5	70	4547	0.0380524382181383	6266250	5266250	4657	0.0389729942339719	6628750	5328750	85
20211120 092911	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	344719	98.4102634624392	0.275033730148368	344719	6	109	4843	0.0405295707698359	6146250	5396250	5014	0.0419606169399044	6632500	5382500	85
20211120 093124	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	127217	98.4102634624392	0.275033730148368	127217	7	467	4643	0.0388558325592294	6446250	5096250	4154	0.0347635426342966	6557500	5307500	85
20211120 093352	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	464371	98.4102634624392	0.275033730148368	464371	8	660	5219	0.0436761986057761	6276250	5126250	4277	0.0357928916338196	6603750	5353750	85
20211120 093554	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	645137	98.4102634624392	0.275033730148368	645137	9	332	4410	0.0369059275438729	6537500	5787500	4161	0.0348221234716678	6598750	5398750	85
20211120 093756	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	231	TRUE	0.126207743611229	0.971265123651829	11	5363	480803	98.4102634624392	0.275033730148368	480803	10	361	4631	0.038755408266593	6161250	5411250	4271	0.0357426794875014	6561250	5411250	85
20211120 093933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	378821	40.9139573284052	0.0550385035207449	378821	1	1285	4200	0.0351485024227361	6100000	5650000	4200	0.0351485024227361	6100000	5650000	86
20211120 094017	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	964333	40.9139573284052	0.0550385035207449	964333	2	469	3801	0.0318093946925761	5998750	4798750	3854	0.0322529353183868	5982500	5682500	86
20211120 094116	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	187049	40.9139573284052	0.0550385035207449	187049	3	730	4132	0.0345794314311299	6035000	5385000	4270	0.0357343107964483	5962500	5662500	86
20211120 094209	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	205151	40.9139573284052	0.0550385035207449	205151	4	615	4484	0.0375252106817973	5845000	5695000	4511	0.0377511653402291	6061250	5611250	86
20211120 094320	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	813697	40.9139573284052	0.0550385035207449	813697	5	914	4207	0.0352070832601073	6141250	5691250	4368	0.0365544425196455	6090000	5640000	86
20211120 094430	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	344719	40.9139573284052	0.0550385035207449	344719	6	903	3952	0.033073067041584	6110000	5660000	4404	0.0368557153975547	6045000	5545000	86
20211120 094527	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	127217	40.9139573284052	0.0550385035207449	127217	7	682	3431	0.0287129790029541	6011250	5561250	4612	0.0385964031365854	5935000	5735000	86
20211120 094605	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	464371	40.9139573284052	0.0550385035207449	464371	8	373	3596	0.0300938130267045	5955000	4955000	4655	0.0389562568518658	5931250	5681250	86
20211120 094726	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	645137	40.9139573284052	0.0550385035207449	645137	9	1069	3879	0.0324621525947127	6151250	5801250	3709	0.0310394751156972	5913750	5563750	86
20211120 094820	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.124529790545674	0.236315391180269	3527	3	480803	40.9139573284052	0.0550385035207449	480803	10	659	3825	0.0320102432778489	5968750	5568750	3918	0.0327885315457809	5902500	5602500	86
20211120 094912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	378821	61.8365347367153	0.570535886190257	378821	1	156	5863	0.0490656356439289	6421250	4921250	5863	0.0490656356439289	6421250	4921250	87
20211120 094959	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	964333	61.8365347367153	0.570535886190257	964333	2	142	4124	0.0345124819027056	6345000	5745000	4596	0.0384625040797369	6555000	5705000	87
20211120 095031	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	187049	61.8365347367153	0.570535886190257	187049	3	36	4539	0.037985488689714	6426250	5726250	4790	0.0400860301440252	6712500	5762500	87
20211120 095129	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	205151	61.8365347367153	0.570535886190257	205151	4	228	4737	0.0396424895182145	6728750	5578750	4417	0.0369645083812441	6728750	5878750	87
20211120 095210	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	813697	61.8365347367153	0.570535886190257	813697	5	104	3787	0.0316922330178337	6566250	5566250	3927	0.0328638497652582	6691250	5841250	87
20211120 095251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	344719	61.8365347367153	0.570535886190257	344719	6	100	4147	0.0347049617969253	6516250	5866250	3821	0.0319767685136368	6723750	5873750	87
20211120 095344	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	127217	61.8365347367153	0.570535886190257	127217	7	192	4595	0.0384541353886839	6906250	5406250	4052	0.0339099361468873	6735000	5835000	87
20211120 095434	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	224	TRUE	0.165528130823565	0.88261954263791	442	277	464371	61.8365347367153	0.570535886190257	464371	8	156	3856	0.0322696727004929	6630000	5430000	4324	0.0361862201133121	6745000	5895000	87
