fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211122 144755	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0827439808099298	0.526902774552582	0.43905542238499	686	29.8489984907792	35	145.756030876655	25.0160459976178	478	330	480803	61.0390264387242	0.734272518527927	480803	10	9	3785	0.0316754956357276	4118750	4468750	3946	0.0330228548952658	4167500	4467500	8
20211122 144814	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	378821	89.9877395792864	0.20835182041378	378821	1	8	4517	0.0378013774865473	4303750	4403750	4517	0.0378013774865473	4303750	4403750	9
20211122 144832	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	964333	89.9877395792864	0.20835182041378	964333	2	31	7078	0.0592335952733633	3952500	3852500	4546	0.0380440695270853	4017500	4517500	9
20211122 144850	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	187049	89.9877395792864	0.20835182041378	187049	3	11	4906	0.0410567983061769	4217500	4417500	4006	0.0335249763584478	4142500	4642500	9
20211122 144908	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	205151	89.9877395792864	0.20835182041378	205151	4	24	7069	0.059158277053886	4063750	3863750	4529	0.0379018017791837	4138750	4488750	9
20211122 144927	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	813697	89.9877395792864	0.20835182041378	813697	5	34	7961	0.0666231494731909	4048750	3048750	4479	0.0374833672265321	4101250	4501250	9
20211122 144946	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	344719	89.9877395792864	0.20835182041378	344719	6	36	7667	0.0641627543035994	3816250	3516250	4786	0.040052555379813	3967500	4417500	9
20211122 145004	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	127217	89.9877395792864	0.20835182041378	127217	7	29	5177	0.0433247135815487	4028750	4128750	4689	0.0392407923476689	4038750	4438750	9
20211122 145022	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	464371	89.9877395792864	0.20835182041378	464371	8	17	5936	0.0496765500908003	3980000	3980000	4778	0.0399856058513888	3927500	4327500	9
20211122 145040	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	645137	89.9877395792864	0.20835182041378	645137	9	28	4154	0.0347635426342966	4057500	4457500	3921	0.03281363761894	3948750	4498750	9
20211122 145059	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	480803	89.9877395792864	0.20835182041378	480803	10	33	6136	0.0513502883014068	4130000	4330000	3849	0.0322110918631217	3988750	4538750	9
20211122 145120	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	378821	87.8309184373356	0.287293274377356	378821	1	20	5391	0.0451156134668976	4361250	3961250	5391	0.0451156134668976	4361250	3961250	10
20211122 145138	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	964333	87.8309184373356	0.287293274377356	964333	2	2	4971	0.041600763224624	4136250	4486250	4859	0.0406634698266844	4426250	4476250	10
20211122 145158	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	187049	87.8309184373356	0.287293274377356	187049	3	25	4063	0.0340019917484706	4821250	4771250	4467	0.0373829429338957	4516250	4616250	10
20211122 145218	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	205151	87.8309184373356	0.287293274377356	205151	4	33	4141	0.0346547496506072	4323750	4173750	4451	0.0372490438770472	4536250	4586250	10
20211122 145243	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	813697	87.8309184373356	0.287293274377356	813697	5	99	6935	0.0580368724527797	4531250	4081250	4452	0.0372574125681002	4435000	4635000	10
20211122 145304	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	344719	87.8309184373356	0.287293274377356	344719	6	33	4235	0.0354414066095922	3956250	4256250	4181	0.0349894972927284	4373750	4423750	10
20211122 145325	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	127217	87.8309184373356	0.287293274377356	127217	7	45	4252	0.0355836743574937	4185000	4285000	4301	0.0359937402190923	4423750	4323750	10
20211122 145344	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	464371	87.8309184373356	0.287293274377356	464371	8	15	3954	0.0330898044236901	4407500	4607500	4124	0.0345124819027056	4395000	4395000	10
20211122 145403	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	645137	87.8309184373356	0.287293274377356	645137	9	17	4441	0.0371653569665169	4448750	4498750	4096	0.0342781585532207	4380000	4530000	10
20211122 145424	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	480803	87.8309184373356	0.287293274377356	480803	10	45	3785	0.0316754956357276	4218750	4218750	4236	0.0354497753006452	4355000	4405000	10
20211122 145433	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	378821	44.9304861323908	0.42264233543718	378821	1	51	7628	0.0638363753525311	3265000	2965000	7628	0.0638363753525311	3265000	2965000	11
20211122 145440	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	964333	44.9304861323908	0.42264233543718	964333	2	16	4983	0.0417011875172604	3371250	3571250	5472	0.0457934774421933	3310000	3510000	11
20211122 145447	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	187049	44.9304861323908	0.42264233543718	187049	3	19	5321	0.0445298050931854	3398750	3648750	5420	0.0453583055074356	3275000	3525000	11
20211122 145455	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	205151	44.9304861323908	0.42264233543718	205151	4	25	5962	0.0498941360581791	3097500	3397500	5625	0.0470738871733072	3218750	3568750	11
20211122 145502	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	813697	44.9304861323908	0.42264233543718	813697	5	44	5210	0.0436008803862988	3237500	3587500	5854	0.0489903174244516	3232500	3432500	11
20211122 145510	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	344719	44.9304861323908	0.42264233543718	344719	6	26	5144	0.0430485467767986	3170000	3520000	5188	0.0434167691831321	3165000	3565000	11
20211122 145517	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	127217	44.9304861323908	0.42264233543718	127217	7	50	5527	0.04625375545011	3391250	3491250	5085	0.0425547940046697	3243750	3643750	11
20211122 145525	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	464371	44.9304861323908	0.42264233543718	464371	8	50	5260	0.0440193149389504	3175000	3425000	5112	0.0427807486631016	3260000	3610000	11
20211122 145533	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	645137	44.9304861323908	0.42264233543718	645137	9	48	5173	0.0432912388173366	3333750	3633750	5116	0.0428142234273137	3255000	3605000	11
20211122 145540	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	480803	44.9304861323908	0.42264233543718	480803	10	45	4669	0.0390734185266083	3463750	3763750	5087	0.0425715313867758	3241250	3641250	11
20211122 145602	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	378821	51.2145399888977	0.785575279520126	378821	1	119	4407	0.0368808214707138	5741250	4891250	4407	0.0368808214707138	5741250	4891250	12
20211122 145622	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	964333	51.2145399888977	0.785575279520126	964333	2	118	5934	0.0496598127086942	5532500	5482500	5781	0.0483794029775803	5473750	5673750	12
20211122 145643	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	187049	51.2145399888977	0.785575279520126	187049	3	122	4565	0.0382030746570929	5443750	5093750	5617	0.047006937644883	5478750	5728750	12
20211122 145702	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	205151	51.2145399888977	0.785575279520126	205151	4	96	5508	0.0460947503201024	5415000	5365000	3712	0.0310645811888563	5460000	5210000	12
20211122 145722	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	813697	51.2145399888977	0.785575279520126	813697	5	110	4675	0.0391236306729265	5306250	5356250	3826	0.0320186119689019	5417500	5267500	12
20211122 145743	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	344719	51.2145399888977	0.785575279520126	344719	6	132	4048	0.0338764613826751	5390000	5040000	4021	0.0336505067242433	5423750	5173750	12
20211122 145802	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	127217	51.2145399888977	0.785575279520126	127217	7	81	3687	0.0308553639125304	5241250	4741250	4403	0.0368473467065016	5346250	5296250	12
20211122 145819	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	464371	51.2145399888977	0.785575279520126	464371	8	61	3922	0.0328220063099931	5547500	4997500	3730	0.0312152176278108	5387500	5137500	12
20211122 145835	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	645137	51.2145399888977	0.785575279520126	645137	9	44	5506	0.0460780129379964	5417500	5417500	6464	0.0540952189668014	5420000	5720000	12
20211122 145854	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	480803	51.2145399888977	0.785575279520126	480803	10	81	5097	0.0426552182973061	5578750	5028750	6506	0.0544467039910288	5417500	5567500	12
20211122 145903	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	378821	53.4691167771816	0.486587978644879	378821	1	40	5322	0.0445381737842384	5197500	5747500	5322	0.0445381737842384	5197500	5747500	13
20211122 145911	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	964333	53.4691167771816	0.486587978644879	964333	2	38	6033	0.0504883131229444	5258750	5358750	6121	0.0512247579356113	5248750	5448750	13
20211122 145919	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	187049	53.4691167771816	0.486587978644879	187049	3	48	5620	0.0470320437180421	5375000	5175000	6318	0.0528733900730587	5302500	5302500	13
20211122 145927	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	205151	53.4691167771816	0.486587978644879	205151	4	30	5352	0.0447892345158294	5260000	5310000	5101	0.0426886930615182	5323750	5673750	13
20211122 145935	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	813697	53.4691167771816	0.486587978644879	813697	5	41	6169	0.0516264551061568	5188750	4738750	5774	0.0483208221402091	5332500	5482500	13
20211122 145944	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	344719	53.4691167771816	0.486587978644879	344719	6	39	6765	0.0566141949737642	4943750	4693750	6227	0.0521118391872327	5316250	5216250	13
20211122 145952	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	127217	53.4691167771816	0.486587978644879	127217	7	32	5338	0.0446720728410869	5377500	4827500	5995	0.0501703028629292	5356250	5306250	13
20211122 145959	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	464371	53.4691167771816	0.486587978644879	464371	8	31	3646	0.0305122475793561	5042500	4542500	6172	0.0516515611793159	5285000	5185000	13
20211122 150007	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	645137	53.4691167771816	0.486587978644879	645137	9	42	5567	0.0465885030922313	5241250	5191250	5959	0.04986902998502	5351250	5301250	13
20211122 150015	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	480803	53.4691167771816	0.486587978644879	480803	10	30	5050	0.0422618898178136	5287500	5037500	5910	0.0494589641234215	5362500	5262500	13
20211122 150034	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	378821	78.4987808931619	0.35182165902626	378821	1	31	5931	0.0496347066355351	4586250	4686250	5931	0.0496347066355351	4586250	4686250	14
20211122 150050	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	964333	78.4987808931619	0.35182165902626	964333	2	7	6178	0.0517017733256341	4627500	4177500	5815	0.0486639384733834	4631250	4881250	14
20211122 150108	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	187049	78.4987808931619	0.35182165902626	187049	3	33	4823	0.0403621969487752	4721250	4921250	6234	0.052170420024604	4857500	4607500	14
20211122 150125	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	205151	78.4987808931619	0.35182165902626	205151	4	32	6260	0.0523880059919828	4825000	4625000	6036	0.0505134191961035	4855000	4755000	14
20211122 150143	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	813697	78.4987808931619	0.35182165902626	813697	5	36	5057	0.0423204706551848	4578750	4378750	6051	0.050638949561899	4836250	4736250	14
20211122 150200	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	344719	78.4987808931619	0.35182165902626	344719	6	25	6571	0.0549906689094759	4336250	3936250	6200	0.0518858845288009	4750000	4550000	14
20211122 150217	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	127217	78.4987808931619	0.35182165902626	127217	7	29	6417	0.0537018904873089	4978750	4578750	5971	0.0499694542776564	4786250	4736250	14
