fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211126 133228	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	378821	80.5747765731158	0.782004290169363	378821	1	317	4570	0.038244918112358	6387500	5787500	4570	0.038244918112358	6387500	5787500	114
20211126 133333	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	964333	80.5747765731158	0.782004290169363	964333	2	229	5321	0.0445298050931854	6598750	6398750	4695	0.0392910044939871	6381250	5981250	114
20211126 133453	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	187049	80.5747765731158	0.782004290169363	187049	3	384	5616	0.0469985689538299	6530000	6330000	4702	0.0393495853313583	6422500	6022500	114
20211126 133601	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	205151	80.5747765731158	0.782004290169363	205151	4	253	5574	0.0466470839296026	6682500	5832500	4632	0.0387637769576461	6510000	6060000	114
20211126 133655	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	813697	80.5747765731158	0.782004290169363	813697	5	117	3835	0.0320939301883792	6556250	5906250	3949	0.0330479609684249	6363750	5913750	114
20211126 133805	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	344719	80.5747765731158	0.782004290169363	344719	6	286	5405	0.0452327751416401	6693750	6043750	4358	0.0364707556091152	6452500	5952500	114
20211126 133916	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	127217	80.5747765731158	0.782004290169363	127217	7	284	3781	0.0316420208715155	6523750	6123750	4210	0.0352321893332664	6487500	5987500	114
20211126 134016	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	464371	80.5747765731158	0.782004290169363	464371	8	183	4864	0.0407053132819496	6470000	6170000	4145	0.0346882244148193	6518750	6018750	114
20211126 134125	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	645137	80.5747765731158	0.782004290169363	645137	9	276	5191	0.0434418752562912	6411250	5761250	4221	0.0353242449348497	6423750	5973750	114
20211126 134218	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	257	TRUE	0.0692796883658786	0.588735236648101	0.880239757353922	191	1.10818686969686	94	8.32867539853119	197.58667105367	68	2467	480803	80.5747765731158	0.782004290169363	480803	10	102	4396	0.0367887658691304	6555000	5705000	4390	0.0367385537228122	6462500	6012500	114
20211126 134651	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	378821	76.0022785445727	0.697795639136751	378821	1	867	4853	0.0406132576803662	6883750	6083750	4853	0.0406132576803662	6883750	6083750	115
20211126 135018	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	964333	76.0022785445727	0.697795639136751	964333	2	682	4644	0.0388642012502824	6445000	6095000	5032	0.042111253378859	6510000	6010000	115
20211126 135351	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	187049	76.0022785445727	0.697795639136751	187049	3	705	4476	0.037458261153373	6855000	5605000	5181	0.0433581883457608	6623750	5973750	115
20211126 135758	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	205151	76.0022785445727	0.697795639136751	205151	4	908	4804	0.0402031918187676	6945000	5695000	5063	0.042370682801503	6571250	5921250	115
20211126 140000	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	813697	76.0022785445727	0.697795639136751	813697	5	244	3855	0.0322613040094399	6631250	5431250	4878	0.040822474956692	6652500	6052500	115
20211126 140254	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	344719	76.0022785445727	0.697795639136751	344719	6	498	5163	0.0432075519068063	6846250	5696250	5542	0.0463792858159055	6622500	6072500	115
20211126 140638	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	127217	76.0022785445727	0.697795639136751	127217	7	792	4994	0.0417932431188438	7007500	5807500	5650	0.047283104449633	6737500	5987500	115
20211126 141029	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	464371	76.0022785445727	0.697795639136751	464371	8	805	3965	0.0331818600252734	6693750	5993750	5240	0.0438519411178898	6700000	6150000	115
20211126 141432	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	645137	76.0022785445727	0.697795639136751	645137	9	869	5193	0.0434586126383972	6658750	5658750	5052	0.0422786271999197	6735000	6035000	115
20211126 141836	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	324	TRUE	0.0321148673959284	0.532796625237395	0.823873338477118	323	0.440553411960551	144	0.556993886045554	160.723339000537	107	1399	480803	76.0022785445727	0.697795639136751	480803	10	889	4114	0.0344287949921753	6557500	5657500	5386	0.0450737700116325	6667500	6017500	115
20211126 141952	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	378821	81.699972564852	0.950169106492976	378821	1	62	5346	0.0447390223695112	6417500	5967500	5346	0.0447390223695112	6417500	5967500	116
20211126 142037	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	964333	81.699972564852	0.950169106492976	964333	2	65	4471	0.0374164176981078	6611250	5511250	4688	0.0392324236566159	6490000	5690000	116
20211126 142123	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	187049	81.699972564852	0.950169106492976	187049	3	77	4340	0.0363201191701606	6175000	5975000	4152	0.0347468052521905	6310000	5760000	116
20211126 142209	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	205151	81.699972564852	0.950169106492976	205151	4	67	4685	0.0392073175834568	6243750	5993750	4322	0.036169482731206	6397500	5847500	116
20211126 142256	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	813697	81.699972564852	0.950169106492976	813697	5	93	3862	0.0323198848468111	6322500	5372500	3638	0.0304452980509319	6352500	5352500	116
20211126 142342	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	344719	81.699972564852	0.950169106492976	344719	6	82	4660	0.038998100307131	6225000	5675000	4155	0.0347719113253496	6406250	5556250	116
20211126 142431	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	127217	81.699972564852	0.950169106492976	127217	7	114	3690	0.0308804699856895	6437500	5687500	3707	0.0310227377335911	6316250	5466250	116
20211126 142517	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	464371	81.699972564852	0.950169106492976	464371	8	89	4160	0.0348137547806148	6100000	5650000	4059	0.0339685169842585	6326250	5576250	116
20211126 142601	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	645137	81.699972564852	0.950169106492976	645137	9	67	4902	0.0410233235419648	6172500	5522500	3863	0.0323282535378641	6321250	5521250	116
20211126 142651	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	245	TRUE	0.0869805165584903	0.546663416695472	0.919763480629438	547	6.81940598422178	233	6.73247481449588	158.809630168432	61	3342	480803	81.699972564852	0.950169106492976	480803	10	114	4855	0.0406299950624723	6381250	5831250	3909	0.0327132133263036	6363750	5513750	116
20211126 142744	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	378821	86.4115687337812	0.825429649467722	378821	1	30	5476	0.0458269522064054	5405000	5505000	5476	0.0458269522064054	5405000	5505000	117
20211126 142817	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	964333	86.4115687337812	0.825429649467722	964333	2	33	5172	0.0432828701262835	5585000	5235000	4944	0.0413748085661922	5920000	5420000	117
20211126 142849	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	187049	86.4115687337812	0.825429649467722	187049	3	38	4837	0.0404793586235177	5703750	5303750	5198	0.0435004560936624	5852500	5252500	117
20211126 142921	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	205151	86.4115687337812	0.825429649467722	205151	4	27	5248	0.043918890646314	5790000	5290000	4961	0.0415170763140937	5898750	5248750	117
20211126 142952	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	813697	86.4115687337812	0.825429649467722	813697	5	32	4556	0.0381277564376156	5855000	5155000	4854	0.0406216263714192	5982500	5332500	117
20211126 143024	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	344719	86.4115687337812	0.825429649467722	344719	6	29	6201	0.0518942532198539	5648750	4948750	4652	0.0389311507787067	5885000	5285000	117
20211126 143056	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	127217	86.4115687337812	0.825429649467722	127217	7	33	4606	0.0385461909902672	5442500	4942500	4741	0.0396759642824266	5923750	5223750	117
20211126 143127	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	464371	86.4115687337812	0.825429649467722	464371	8	31	5316	0.0444879616379202	5505000	5755000	5157	0.0431573397604881	5953750	5353750	117
20211126 143159	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	645137	86.4115687337812	0.825429649467722	645137	9	29	4913	0.0411153791435482	5658750	5208750	5363	0.0448812901174127	5896250	5346250	117
20211126 143229	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	224	TRUE	0.160934041895438	0.501253144291459	0.883090519140918	580	45.7041217179835	37	47.5783114643733	24.627754006586	38	4660	480803	86.4115687337812	0.825429649467722	480803	10	23	4552	0.0380942816734035	5560000	5460000	5098	0.0426635869883591	5927500	5477500	117
20211126 143859	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	378821	59.1576114356983	0.733728217716374	378821	1	1619	5247	0.043910521955261	6791250	5241250	5247	0.043910521955261	6791250	5241250	118
20211126 144216	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	964333	59.1576114356983	0.733728217716374	964333	2	751	5583	0.0467224021490799	6421250	5921250	5269	0.0440946331584277	6513750	5563750	118
20211126 144505	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	187049	59.1576114356983	0.733728217716374	187049	3	594	5846	0.0489233678960274	6442500	5842500	5385	0.0450654013205794	6568750	5718750	118
20211126 145051	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	205151	59.1576114356983	0.733728217716374	205151	4	1540	4136	0.034612906195342	6980000	5830000	4863	0.0406969445908965	6521250	5821250	118
20211126 145559	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	813697	59.1576114356983	0.733728217716374	813697	5	1354	4661	0.039006468998184	6623750	5823750	4810	0.0402534039650858	6587500	5937500	118
20211126 150021	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	344719	59.1576114356983	0.733728217716374	344719	6	1105	5065	0.0423874201836091	6618750	5468750	4877	0.040814106265639	6603750	5853750	118
20211126 150357	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	127217	59.1576114356983	0.733728217716374	127217	7	834	5017	0.0419857230130635	6778750	5728750	5018	0.0419940917041166	6577500	5827500	118
20211126 151001	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	464371	59.1576114356983	0.733728217716374	464371	8	1647	4062	0.0339936230574176	6872500	5522500	4748	0.0397345451197978	6615000	5865000	118
20211126 151611	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	645137	59.1576114356983	0.733728217716374	645137	9	1686	4187	0.0350397094390466	6816250	5766250	4723	0.039525327843472	6646250	5896250	118
20211126 152207	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	345	TRUE	0.0273986009574877	0.678959915798622	0.911373370921651	284	0.153129177594101	118	0.229952926821937	168.477342265851	577	273	480803	59.1576114356983	0.733728217716374	480803	10	1614	3505	0.0293322621408785	6818750	5568750	4807	0.0402282978919267	6591250	5741250	118
20211126 152305	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	378821	99.8457402250444	0.806061255534971	378821	1	45	5469	0.0457683713690342	5413750	5463750	5469	0.0457683713690342	5413750	5463750	119
20211126 152358	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	964333	99.8457402250444	0.806061255534971	964333	2	40	4895	0.0409647427045936	5531250	5381250	4461	0.0373327307875775	5523750	5373750	119
20211126 152419	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	187049	99.8457402250444	0.806061255534971	187049	3	46	5261	0.0440276836300034	5573750	5673750	4689	0.0392407923476689	5788750	5538750	119
20211126 152441	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	205151	99.8457402250444	0.806061255534971	205151	4	41	5093	0.042621743533094	5833750	5483750	4102	0.0343283706995389	5872500	5572500	119
20211126 152501	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	813697	99.8457402250444	0.806061255534971	813697	5	32	4798	0.0401529796724494	5652500	5752500	4033	0.0337509310168796	6058750	5808750	119
20211126 152524	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	344719	99.8457402250444	0.806061255534971	344719	6	44	3980	0.0333073903910689	5575000	5475000	4108	0.0343785828458571	5965000	5815000	119
20211126 152544	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	127217	99.8457402250444	0.806061255534971	127217	7	36	5328	0.0445883859305566	5840000	5640000	4110	0.0343953202279631	5912500	5812500	119
20211126 152605	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	464371	99.8457402250444	0.806061255534971	464371	8	42	4589	0.0384039232423657	5713750	5713750	3953	0.0330814357326371	5908750	5758750	119
20211126 152625	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	645137	99.8457402250444	0.806061255534971	645137	9	32	5082	0.0425296879315106	5797500	5547500	4224	0.0353493510080088	5920000	5720000	119
20211126 152646	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.196670168752276	0.680384799199547	0.76273525813267	345	18.6438370314387	209	27.2087525326697	131.638144165921	10	17291	480803	99.8457402250444	0.806061255534971	480803	10	25	4613	0.0386047718276384	5933750	5533750	4299	0.0359770028369863	5976250	5626250	119
20211126 153132	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	378821	81.1075264499394	0.902718528776044	378821	1	715	5217	0.04365946122367	6778750	5528750	5217	0.04365946122367	6778750	5528750	120
20211126 153610	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	964333	81.1075264499394	0.902718528776044	964333	2	787	4235	0.0354414066095922	6906250	5806250	5151	0.0431071276141699	6661250	5661250	120
20211126 153941	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	187049	81.1075264499394	0.902718528776044	187049	3	477	4978	0.0416593440619953	6577500	5527500	4910	0.0410902730703891	6712500	5712500	120
20211126 154326	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	205151	81.1075264499394	0.902718528776044	205151	4	540	4264	0.0356840986501301	6720000	6020000	4949	0.0414166520214573	6763750	5863750	120
20211126 154627	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	813697	81.1075264499394	0.902718528776044	813697	5	353	4923	0.0411990660540785	6546250	5946250	4981	0.0416844501351544	6623750	5823750	120
20211126 154939	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	344719	81.1075264499394	0.902718528776044	344719	6	406	4998	0.0418267178830559	6852500	5652500	4924	0.0412074347451315	6695000	5895000	120
20211126 155352	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	127217	81.1075264499394	0.902718528776044	127217	7	635	3553	0.0297339593114241	6908750	5558750	4330	0.0362364322596303	6637500	5837500	120
20211126 155720	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	464371	81.1075264499394	0.902718528776044	464371	8	455	5141	0.0430234407036395	6623750	5773750	4744	0.0397010703555857	6670000	6020000	120
20211126 160030	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	645137	81.1075264499394	0.902718528776044	645137	9	399	4234	0.0354330379185392	6707500	5857500	4564	0.0381947059660399	6745000	5945000	120
20211126 160548	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	300	TRUE	0.0399047997408333	0.469804663816249	0.810986666765298	246	0.0707907972616177	94	0.213789070209027	52.2195178358864	64	3026	480803	81.1075264499394	0.902718528776044	480803	10	973	3559	0.0297841714577423	6801250	5601250	4851	0.0405965202982601	6686250	5936250	120
20211126 160658	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	378821	87.8549712318836	0.29750209646986	378821	1	41	4558	0.0381444938197217	5452500	5152500	4558	0.0381444938197217	5452500	5152500	121
20211126 160734	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	964333	87.8549712318836	0.29750209646986	964333	2	36	4621	0.0386717213560627	5973750	4923750	4158	0.0347970173985087	6002500	5352500	121
20211126 160809	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	187049	87.8549712318836	0.29750209646986	187049	3	38	5079	0.0425045818583515	5951250	5801250	4089	0.0342195777158495	6138750	5588750	121
20211126 160843	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	205151	87.8549712318836	0.29750209646986	205151	4	36	4763	0.0398600754855933	6046250	5896250	4295	0.0359435280727741	6131250	5631250	121
20211126 160918	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	813697	87.8549712318836	0.29750209646986	813697	5	35	4695	0.0392910044939871	5981250	5581250	4061	0.0339852543663646	6073750	5623750	121
20211126 160951	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	344719	87.8549712318836	0.29750209646986	344719	6	21	5346	0.0447390223695112	5967500	5267500	4668	0.0390650498355552	6165000	5965000	121
20211126 161025	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	127217	87.8549712318836	0.29750209646986	127217	7	31	5032	0.042111253378859	5810000	5210000	3986	0.0333576025373871	6117500	5567500	121
20211126 161101	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	464371	87.8549712318836	0.29750209646986	464371	8	44	4749	0.0397429138108508	5763750	5363750	3995	0.0334329207568644	6106250	5706250	121
20211126 161134	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	645137	87.8549712318836	0.29750209646986	645137	9	27	6024	0.0504129949034672	5370000	5420000	4000	0.0334747642121296	6150000	5850000	121
20211126 161209	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	220	TRUE	0.195701380022124	0.56229105167831	0.726081215022065	650	12.2274006488337	218	38.9376133941017	44.9920671963964	33	1934	480803	87.8549712318836	0.29750209646986	480803	10	32	4935	0.0412994903467149	5731250	5781250	4036	0.0337760370900387	6155000	5855000	121
20211126 161439	binary	custom	TRUE	TRUE	FALSE	-100	-1	9999	279	TRUE	0.0502591352888932	0.423830711448606	0.878370866606252	247	0.367817750687242	168	0.775438170191886	183.88928269026	103	2003	378821	76.3703068169862	0.961640793376557	378821	1	358	3115	0.0260684726301959	6456250	5506250	3115	0.0260684726301959	6456250	5506250	122
